broker_consultancy,Rent,Builtup Area,appartment_type,Deposit,Bathrooms,Facing,Address,Apartment Name,Status
"Nandan Mishra
AGENT
-","22,000",990,2,No Deposit,2 bathrooms,East facing,"Mira Road East, Mumbai",GNC Surabhi Complex,Semi-Furnished
"Tanish Real Estate
AGENT
-","32,000",1150,2,No Deposit,2 bathrooms,East facing,"Kharghar, Mumbai",,Semi-Furnished
"Royal Property Consultancy
AGENT
-","65,000",800,2,2 L deposit,2 bathrooms,,"Goregaon East, Mumbai",Omkar Ananta,Furnished
"Vijay Realtors
AGENT
-","12,000",750,1,No Deposit,1 bathrooms,East facing,"Dombivali East, Mumbai",,Semi-Furnished
"Sai Home Realtors
AGENT
-","53,000",1600,3,No Deposit,3 bathrooms,,"Seawoods, Mumbai",Reputed Builder Suncity Heights,Furnished
"Sai Home Realtors
AGENT
-","90,000",1750,3,No Deposit,3 bathrooms,NorthEast facing,"Seawoods, Mumbai",L And T Seawoods Residences North Towers,Semi-Furnished
"Goswami Properties
AGENT
-","85,000",1650,3,No Deposit,3 bathrooms,West facing,"Malad West, Mumbai",Raheja Exotica,Semi-Furnished
"Vandana Sunil Savla
AGENT
-",1.45 L,1000,2,No Deposit,2 bathrooms,,"Khar West, Mumbai",,Furnished
"Vandana Sunil Savla
AGENT
-","80,000",900,2,No Deposit,2 bathrooms,,"Santacruz West, Mumbai",,Furnished
"Vandana Sunil Savla
AGENT
-",1.6 L,1300,3,No Deposit,3 bathrooms,East facing,"Santacruz West, Mumbai",,Semi-Furnished
"Vandana Sunil Savla
AGENT
-",3.5 L,1400,3,No Deposit,4 bathrooms,,"Bandra West, Mumbai",,Furnished
"Vandana Sunil Savla
AGENT
-",1.1 L,900,2,No Deposit,2 bathrooms,,"Khar West, Mumbai",,Furnished
"Vandana Sunil Savla
AGENT
-",2 L,1000,2,No Deposit,2 bathrooms,,"Bandra West, Mumbai",,Furnished
"Vandana Sunil Savla
AGENT
-",3 L,1290,3,No Deposit,3 bathrooms,,"Bandra West, Mumbai",,Furnished
"Vandana Sunil Savla
AGENT
-",2.75 L,1200,3,No Deposit,3 bathrooms,,"Bandra West, Mumbai",,Furnished
"Vandana Sunil Savla
AGENT
-","95,000",900,2,No Deposit,2 bathrooms,,"Khar West, Mumbai",,Semi-Furnished
"Vandana Sunil Savla
AGENT
-","95,000",900,2,No Deposit,2 bathrooms,,"Khar West, Mumbai",,Semi-Furnished
"Vandana Sunil Savla
AGENT
-",1.85 L,1210,3,No Deposit,3 bathrooms,,"Khar West, Mumbai",,Unfurnished
"Vandana Sunil Savla
AGENT
-",1 L,830,2,No Deposit,2 bathrooms,East facing,"Santacruz West, Mumbai",,Semi-Furnished
"Vandana Sunil Savla
AGENT
-",1.5 L,1300,3,No Deposit,3 bathrooms,,"Santacruz West, Mumbai",,Semi-Furnished
"Vandana Sunil Savla
AGENT
-","60,000",570,1,No Deposit,1 bathrooms,East facing,"Santacruz West, Mumbai",,Furnished
"Mihir Desai
AGENT
-",1.2 L,1282,2,3.25 L deposit,2 bathrooms,,"Powai, Mumbai",Hiranandani Atlantis A And B Wing,Semi-Furnished
"Mihir Desai
AGENT
-",1.3 L,1282,2,3 L deposit,2 bathrooms,,"Powai, Mumbai",Hiranandani Castle Rock,Furnished
"Mihir Desai
AGENT
-",1.15 L,1037,2,3 L deposit,2 bathrooms,,"Powai, Mumbai",Hiranandani Castle Rock,Semi-Furnished
"Royal Property Consultancy
AGENT
-","60,000",800,2,No Deposit,2 bathrooms,SouthWest facing,"Goregaon East, Mumbai",,Semi-Furnished
"Royal Property Consultancy
AGENT
-",2 L,1700,3,No Deposit,3 bathrooms,North facing,"Goregaon East, Mumbai",Oberoi Esquire,Furnished
"Royal Property Consultancy
AGENT
-",1.2 L,900,2,No Deposit,2 bathrooms,West facing,"Goregaon East, Mumbai",,Furnished
"Surabhi Realtor
AGENT
-","18,000",560,1,No Deposit,1 bathrooms,North facing,"Thane West, Mumbai",Charms Residency,Unfurnished
"Parvati
AGENT
-","80,000",1800,3,No Deposit,2 bathrooms,East facing,"Thane West, Mumbai",Hiranandani Cardinal,Semi-Furnished
"A A Realtors
AGENT
-",1.3 L,1230,2,No Deposit,2 bathrooms,South facing,"Lower Parel, Mumbai",Mittal Phoenix Towers,Furnished
"JAISWAL REAL ESTATE
AGENT
-","24,000",460,1,No Deposit,1 bathrooms,East facing,"Andheri East, Mumbai",Reputed Builder Poonam Sagar CHS,Semi-Furnished
"Big Property Solution
AGENT
-","17,000",510,1,"50,000 deposit",1 bathrooms,,"Goregaon East, Mumbai",Royal Palms Garden View,Semi-Furnished
"Big Property Solution
AGENT
-","45,000",1105,3,No Deposit,3 bathrooms,,"Goregaon East, Mumbai",Reputed Builder Palms Apartment 2,Furnished
"Big Property Solution
AGENT
-","22,000",610,1,"50,000 deposit",2 bathrooms,,"Goregaon East, Mumbai",Reputed Builder Palm Island 9,Semi-Furnished
"Big Property Solution
AGENT
-","65,000",1050,2,No Deposit,2 bathrooms,,"Goregaon East, Mumbai",Omkar Ananta,Furnished
"Big Property Solution
AGENT
-","24,000",540,1,No Deposit,1 bathrooms,,"Goregaon East, Mumbai",Royal Palms Garden View,Furnished
"Big Property Solution
AGENT
-","38,000",1050,2,No Deposit,2 bathrooms,,"Goregaon East, Mumbai",Reputed Builder Emerald Isle 2,Furnished
"Big Property Solution
AGENT
-","22,000",480,1,No Deposit,1 bathrooms,,"Goregaon East, Mumbai",Royal Palms Piccadilly 3,Furnished
"Big Property Solution
AGENT
-","24,000",540,1,No Deposit,1 bathrooms,,"Goregaon East, Mumbai",Royal Palms Garden View,Furnished
"Big Property Solution
AGENT
-","55,000",1500,4,No Deposit,3 bathrooms,,"Goregaon East, Mumbai",Reputed Builder Palms Apartment 2,Furnished
"JAISWAL REAL ESTATE
AGENT
-","32,000",550,1,No Deposit,1 bathrooms,North facing,"Andheri East, Mumbai",,Unfurnished
"B Property
AGENT
-","60,000",600,1,No Deposit,1 bathrooms,SouthWest facing,"Powai, Mumbai",Reputed Builder Sunset-2 Cooperative Society,Furnished
"Dream Property Consultancy
AGENT
-","45,000",635,1,No Deposit,2 bathrooms,West facing,"Andheri East, Mumbai",Akash Srishthi,Unfurnished
"Goswami Properties
AGENT
-","65,000",1150,3,No Deposit,3 bathrooms,NorthEast facing,"Malad West, Mumbai",Raheja Exotica,Semi-Furnished
"Big Property Solution
AGENT
-","17,000",560,1,No Deposit,1 bathrooms,,"Goregaon East, Mumbai",Royal Palms Garden View,Unfurnished
"Big Property Solution
AGENT
-","30,000",1050,2,No Deposit,2 bathrooms,,"Goregaon East, Mumbai",Royal Palms Golden Isle,Furnished
"Big Property Solution
AGENT
-","25,000",545,1,No Deposit,1 bathrooms,,"Goregaon East, Mumbai",Reputed Builder Palm Island 7,Furnished
"Brahma Realtor'S
AGENT
-",1.25 L,1750,3,No Deposit,3 bathrooms,NorthEast facing,"Malad East, Mumbai",,Semi-Furnished
"Brahma Realtor'S
AGENT
-",1.05 L,1750,3,No Deposit,3 bathrooms,NorthEast facing,"Malad East, Mumbai",,Semi-Furnished
"Brahma Realtor'S
AGENT
-","75,000",1125,2,No Deposit,2 bathrooms,East facing,"Goregaon West, Mumbai",Sunteck City Avenue 1,Semi-Furnished
"Brahma Realtor'S
AGENT
-","75,000",1080,2,No Deposit,2 bathrooms,NorthEast facing,"Malad East, Mumbai",,Semi-Furnished
"Brahma Realtor'S
AGENT
-",1 L,1360,3,No Deposit,3 bathrooms,East facing,"Goregaon West, Mumbai",Sunteck City Avenue 1,Semi-Furnished
"Brahma Realtor'S
AGENT
-","94,000",1360,3,No Deposit,3 bathrooms,East facing,"Goregaon West, Mumbai",Sunteck City Avenue 1,Semi-Furnished
"Brahma Realtor'S
AGENT
-",1.2 L,1750,3,No Deposit,3 bathrooms,NorthEast facing,"Malad East, Mumbai",,Semi-Furnished
"C P Realty
AGENT
-",1.3 L,1350,3,No Deposit,2 bathrooms,,"Vikhroli, Mumbai",Godrej The Trees Residential Phase 1,Semi-Furnished
"Brahma Realtor'S
AGENT
-","74,000",900,2,No Deposit,2 bathrooms,East facing,"Malad East, Mumbai",DB Shagun Towers,Furnished
"Brahma Realtor'S
AGENT
-","94,000",1360,3,No Deposit,3 bathrooms,East facing,"Goregaon West, Mumbai",Sunteck City Avenue 1,Semi-Furnished
"Brahma Realtor'S
AGENT
-",1.2 L,1750,3,No Deposit,3 bathrooms,NorthEast facing,"Malad East, Mumbai",,Semi-Furnished
"Brahma Realtor'S
AGENT
-","91,000",1200,3,No Deposit,3 bathrooms,East facing,"Malad East, Mumbai",DB Shagun Towers,Semi-Furnished
"C P Realty
AGENT
-",1.3 L,1350,3,No Deposit,2 bathrooms,,"Vikhroli, Mumbai",Godrej The Trees Residential Phase 1,Semi-Furnished
"Brahma Realtor'S
AGENT
-","69,000",887,2,No Deposit,2 bathrooms,East facing,"Goregaon West, Mumbai",Sunteck City Avenue 1,Semi-Furnished
"Brahma Realtor'S
AGENT
-","65,000",887,2,No Deposit,2 bathrooms,East facing,"Goregaon West, Mumbai",Sunteck City Avenue 1,Semi-Furnished
"Brahma Realtor'S
AGENT
-","72,000",725,2,No Deposit,2 bathrooms,East facing,"Goregaon West, Mumbai",Sunteck City Avenue 2,Semi-Furnished
"Brahma Realtor'S
AGENT
-","64,000",725,2,No Deposit,2 bathrooms,East facing,"Goregaon West, Mumbai",Sunteck City Avenue 2,Semi-Furnished
"Brahma Realtor'S
AGENT
-","66,000",1080,2,No Deposit,2 bathrooms,NorthEast facing,"Malad East, Mumbai",,Semi-Furnished
"Brahma Realtor'S
AGENT
-",1.35 L,1124,3,No Deposit,3 bathrooms,East facing,"Jogeshwari East, Mumbai",Oberoi Splendor,Furnished
"Brahma Realtor'S
AGENT
-",1.1 L,1124,3,No Deposit,2 bathrooms,West facing,"Jogeshwari East, Mumbai",Oberoi Splendor,Semi-Furnished
"Brahma Realtor'S
AGENT
-",1.05 L,1124,3,No Deposit,2 bathrooms,East facing,"Jogeshwari East, Mumbai",Oberoi Splendor,Semi-Furnished
"Individual Agent
AGENT
-","52,000",800,2,No Deposit,2 bathrooms,East facing,"Malad East, Mumbai",,Furnished
"Sai Home Realtors
AGENT
-","65,000",1100,2,No Deposit,2 bathrooms,NorthEast facing,"Seawoods, Mumbai",L And T Seawoods Residences North Towers,Semi-Furnished
"Mihir Desai
AGENT
-",1 L,1072,2,4 L deposit,2 bathrooms,,"Powai, Mumbai",Hiranandani Avalon,Furnished
"Goswami Properties
AGENT
-","55,000",1300,3,No Deposit,3 bathrooms,NorthWest facing,"Malad West, Mumbai",Raheja Exotica,Furnished
"C P Realty
AGENT
-",1.05 L,1350,3,No Deposit,2 bathrooms,East facing,"Vikhroli, Mumbai",Godrej The Trees Residential Phase 1,Semi-Furnished
"C P Realty
AGENT
-","96,000",1360,3,No Deposit,3 bathrooms,North facing,"Borivali East, Mumbai",,Semi-Furnished
"Tanish Properties
AGENT
-","18,000",700,1,No Deposit,2 bathrooms,West facing,"Thane West, Mumbai",Raunak Unnathi Greens,Semi-Furnished
"Tanish Properties
AGENT
-","27,000",900,2,No Deposit,2 bathrooms,East facing,"Thane West, Mumbai",Rosa Gardenia,Furnished
"Tanish Properties
AGENT
-","19,000",900,2,No Deposit,2 bathrooms,NorthEast facing,"Thane West, Mumbai",Shree Savali,Semi-Furnished
"Tanish Properties
AGENT
-","21,800",700,1,No Deposit,2 bathrooms,NorthEast facing,"Thane West, Mumbai",Rosa Gardenia,Furnished
"Tanish Properties
AGENT
-","18,000",700,1,No Deposit,2 bathrooms,East facing,"Thane West, Mumbai",Cosmos Cosmos Jewels,Semi-Furnished
"Tanish Properties
AGENT
-","27,000",900,2,No Deposit,2 bathrooms,East facing,"Thane West, Mumbai",Rosa Gardenia,Furnished
"Tanish Properties
AGENT
-","17,000",700,1,No Deposit,1 bathrooms,East facing,"Thane West, Mumbai",JVM Tiara,Semi-Furnished
"Tanish Properties
AGENT
-","17,000",700,1,No Deposit,1 bathrooms,East facing,"Thane West, Mumbai",Rosa Gardenia,Unfurnished
"Tanish Properties
AGENT
-","15,499",651,1,No Deposit,1 bathrooms,East facing,"Thane West, Mumbai",Squarefeet Ace Square,Semi-Furnished
"Tanish Properties
AGENT
-","42,000",1500,3,No Deposit,2 bathrooms,East facing,"Thane West, Mumbai",Harmony Signature Towers,Semi-Furnished
"Tanish Properties
AGENT
-","18,000",700,1,No Deposit,2 bathrooms,West facing,"Thane West, Mumbai",Raunak Unnathi Greens,Semi-Furnished
"Tanish Properties
AGENT
-","15,100",650,1,No Deposit,2 bathrooms,NorthEast facing,"Thane West, Mumbai",Shree Ganesha Veera Residency,Semi-Furnished
"Tanish Properties
AGENT
-","24,500",1500,2,No Deposit,2 bathrooms,NorthEast facing,"Thane West, Mumbai",Shree Ganesha Veera Residency,Semi-Furnished
"Surabhi Realtor
AGENT
-","21,000",715,1,No Deposit,1 bathrooms,,"Thane West, Mumbai",Reputed Builder Chhabhaiya Park,Unfurnished
"Surabhi Realtor
AGENT
-","29,000",845,2,No Deposit,2 bathrooms,,"Thane West, Mumbai",Puraniks Rumah Bali,Unfurnished
"Surabhi Realtor
AGENT
-","17,000",520,1,No Deposit,1 bathrooms,,"Thane West, Mumbai",,Unfurnished
"Surabhi Realtor
AGENT
-","37,000",832,2,No Deposit,2 bathrooms,,"Thane West, Mumbai",Prescon Prestige Valley,Unfurnished
"Surabhi Realtor
AGENT
-","18,000",533,1,No Deposit,1 bathrooms,,"Thane West, Mumbai",Vijay Garden,Unfurnished
"Surabhi Realtor
AGENT
-","18,000",560,1,No Deposit,1 bathrooms,,"Thane West, Mumbai",Reputed Builder Shreeji Splendor,Unfurnished
"Surabhi Realtor
AGENT
-","31,000",909,2,No Deposit,2 bathrooms,,"Thane West, Mumbai",Cosmos Empress Park,Unfurnished
"Surabhi Realtor
AGENT
-","19,000",526,1,No Deposit,1 bathrooms,,"Thane West, Mumbai",Vijay Garden,Unfurnished
"Trishul Estate Agency
AGENT
-","62,000",1000,2,No Deposit,2 bathrooms,,"Andheri West, Mumbai",,Unfurnished
"Trishul Estate Agency
AGENT
-","60,000",850,2,No Deposit,2 bathrooms,,"Andheri West, Mumbai",Reputed Builder Mahalxmi Tower,Unfurnished
"Trishul Estate Agency
AGENT
-","65,000",850,2,No Deposit,2 bathrooms,,"Andheri West, Mumbai",Reputed Builder Mahalxmi Tower,Unfurnished
"Tanish Properties
AGENT
-","50,000",1200,2,No Deposit,2 bathrooms,North facing,"Thane West, Mumbai",Sheth Vasant Lawns,Semi-Furnished
"Nice Real Estate
AGENT
-","13,000",700,2,No Deposit,2 bathrooms,,"Kalyan West, Mumbai",,Semi-Furnished
"Brahma Realtor'S
AGENT
-","77,000",1150,2,No Deposit,2 bathrooms,East facing,"Goregaon East, Mumbai",DB Woods,Semi-Furnished
"Individual Agent
AGENT
-","27,000",550,1,No Deposit,1 bathrooms,North facing,"Malad East, Mumbai",Reputed Builder Riddhi Garden,Semi-Furnished
"Individual Agent
AGENT
-","90,000",2226,3,No Deposit,3 bathrooms,East facing,"Malad East, Mumbai",Omkar Alta Monte,Semi-Furnished
"C P Realty
AGENT
-","45,000",430,1,1.5 L deposit,2 bathrooms,,"Andheri West, Mumbai",Platinum Casa Millennia,Semi-Furnished
"Tanish Properties
AGENT
-","43,000",1700,3,No Deposit,3 bathrooms,North facing,"Thane West, Mumbai",Harmony Harmony Residences,Semi-Furnished
"Tanish Properties
AGENT
-","20,000",1200,2,No Deposit,2 bathrooms,East facing,"Thane West, Mumbai",Kavya Residency,Semi-Furnished
"Tanish Properties
AGENT
-","20,000",500,1,No Deposit,2 bathrooms,East facing,"Thane West, Mumbai",Gala Pride Residency,Semi-Furnished
"Tanish Properties
AGENT
-","20,000",1000,2,No Deposit,2 bathrooms,East facing,"Thane West, Mumbai",Kavya Atlas Tower,Semi-Furnished
"Individual Agent
AGENT
-","38,000",678,1,1.3 L deposit,2 bathrooms,,"Andheri East, Mumbai",Reputed Builder Manavsthal Height,Semi-Furnished
"Individual Agent
AGENT
-","70,000",1080,2,2 L deposit,2 bathrooms,,"Andheri East, Mumbai",Pride Park Royale,Semi-Furnished
"Individual Agent
AGENT
-","36,000",680,1,1 L deposit,2 bathrooms,,"Andheri East, Mumbai",Reputed Builder Ashok Towers,Semi-Furnished
"Individual Agent
AGENT
-","40,000",655,1,1.2 L deposit,2 bathrooms,,"Andheri East, Mumbai",Reputed Builder Ashok Nagar Complex,Furnished
"Surve Estate Agency
AGENT
-","28,000",450,1,No Deposit,2 bathrooms,SouthWest facing,"Kandivali East, Mumbai",Lokhandwala Garden Tower,Furnished
"Trishul Estate Agency
AGENT
-","62,000",890,2,No Deposit,2 bathrooms,NorthWest facing,"Andheri West, Mumbai",Reputed Builder Sagar Shrot,Unfurnished
"Daksh Enterprises
AGENT
-","32,000",750,1,No Deposit,2 bathrooms,East facing,"Seawoods, Mumbai",,Furnished
"JAISWAL REAL ESTATE
AGENT
-","36,000",608,1,No Deposit,1 bathrooms,,"Andheri East, Mumbai",Reputed Builder Poonam Sagar CHS,Furnished
"C P Realty
AGENT
-",1.05 L,1420,3,4.5 L deposit,3 bathrooms,,"Borivali East, Mumbai",,Semi-Furnished
"Individual Agent
AGENT
-","62,000",950,2,No Deposit,2 bathrooms,East facing,"Malad East, Mumbai",A And O F Residences,Semi-Furnished
"Sai Home Realtors
AGENT
-","55,000",1150,2,No Deposit,2 bathrooms,NorthEast facing,"Seawoods, Mumbai",Juhi Greens,Semi-Furnished
"Sai Real Estate
AGENT
-","48,000",1100,2,No Deposit,2 bathrooms,NorthEast facing,"Kharghar, Mumbai",Krishh Celestia,Furnished
"Sai Real Estate
AGENT
-","35,000",1050,2,No Deposit,2 bathrooms,North facing,"Kharghar, Mumbai",Monarch Orchid,Unfurnished
"Sai Real Estate
AGENT
-","50,000",1700,3,No Deposit,3 bathrooms,East facing,"Kharghar, Mumbai",Paradise Paradise Sai World Empire,Unfurnished
"Sai Real Estate
AGENT
-","97,000",1700,3,No Deposit,3 bathrooms,East facing,"Kharghar, Mumbai",Bhagwati Greens 1,Furnished
"Shree Ji Estate Consultant
AGENT
-","32,000",600,1,No Deposit,2 bathrooms,East facing,"Kandivali West, Mumbai",,Semi-Furnished
"Shree Ji Estate Consultant
AGENT
-","50,000",1000,2,No Deposit,3 bathrooms,,"Borivali West, Mumbai",,Semi-Furnished
"Shree Ji Estate Consultant
AGENT
-","25,000",600,1,No Deposit,2 bathrooms,East facing,"Kandivali West, Mumbai",,Semi-Furnished
"Shree Ji Estate Consultant
AGENT
-","45,000",850,2,No Deposit,3 bathrooms,East facing,"Kandivali West, Mumbai",NHP Anshul Heights,Semi-Furnished
"Shree Ji Estate Consultant
AGENT
-","39,000",900,2,No Deposit,4 bathrooms,East facing,"Borivali East, Mumbai",Kaustubh Platinum,Semi-Furnished
"Shree Ji Estate Consultant
AGENT
-","80,000",1500,3,No Deposit,6 bathrooms,East facing,"Borivali East, Mumbai",Rustomjee Summit,Semi-Furnished
"Shree Ji Estate Consultant
AGENT
-","28,000",600,1,No Deposit,2 bathrooms,,"Kandivali West, Mumbai",,Semi-Furnished
"Shree Ji Estate Consultant
AGENT
-","33,000",590,1,No Deposit,3 bathrooms,SouthWest facing,"Kandivali West, Mumbai",Reputed Builder Shyam Kunj,Semi-Furnished
"Shree Ji Estate Consultant
AGENT
-","30,000",550,1,No Deposit,2 bathrooms,East facing,"Kandivali West, Mumbai",,Furnished
"Shree Ji Estate Consultant
AGENT
-","32,000",600,1,No Deposit,2 bathrooms,South facing,"Borivali West, Mumbai",,Furnished
"Shree Ji Estate Consultant
AGENT
-","50,000",900,2,No Deposit,3 bathrooms,East facing,"Kandivali West, Mumbai",Tanna Heights,Semi-Furnished
"Shree Ji Estate Consultant
AGENT
-","55,000",900,2,No Deposit,3 bathrooms,East facing,"Kandivali West, Mumbai",,Semi-Furnished
"Shree Ji Estate Consultant
AGENT
-","29,000",600,1,No Deposit,2 bathrooms,,"Borivali West, Mumbai",Reputed Builder Dattani Nagar CHS,Semi-Furnished
"Shree Ji Estate Consultant
AGENT
-","47,000",900,2,No Deposit,3 bathrooms,East facing,"Malad West, Mumbai",,Semi-Furnished
"Shree Ji Estate Consultant
AGENT
-","56,000",900,2,No Deposit,3 bathrooms,East facing,"Malad West, Mumbai",,Furnished
"Shree Ji Estate Consultant
AGENT
-","52,000",900,2,No Deposit,3 bathrooms,East facing,"Malad West, Mumbai",,Furnished
"Shree Ji Estate Consultant
AGENT
-","35,000",550,1,No Deposit,2 bathrooms,East facing,"Malad West, Mumbai",,Furnished
"Shree Ji Estate Consultant
AGENT
-","50,000",1000,2,No Deposit,3 bathrooms,South facing,"Kandivali West, Mumbai",DB Orchid Suburbia,Semi-Furnished
"Shree Ji Estate Consultant
AGENT
-","55,000",1000,2,No Deposit,3 bathrooms,East facing,"Kandivali West, Mumbai",NHP Anshul Heights,Semi-Furnished
"Shree Ji Estate Consultant
AGENT
-","52,000",1100,2,No Deposit,3 bathrooms,East facing,"Kandivali West, Mumbai",,Semi-Furnished
"Shree Ji Estate Consultant
AGENT
-","38,000",800,2,No Deposit,3 bathrooms,East facing,"Kandivali West, Mumbai",Westin Bhavya Heights,Semi-Furnished
"Shree Ji Estate Consultant
AGENT
-","34,000",600,1,No Deposit,2 bathrooms,,"Borivali West, Mumbai",Veena Santoor Phase II,Semi-Furnished
"Shree Ji Estate Consultant
AGENT
-","43,000",700,2,No Deposit,2 bathrooms,East facing,"Borivali West, Mumbai",,Semi-Furnished
"Shree Ji Estate Consultant
AGENT
-","35,000",600,1,No Deposit,2 bathrooms,,"Kandivali West, Mumbai",Reputed Builder Vimal Nagar Building,Semi-Furnished
"Hilton Realtors
AGENT
-","30,000",420,1,No Deposit,1 bathrooms,,"Borivali West, Mumbai",,Semi-Furnished
"Isha Properties
AGENT
-","6,000",440,1,"12,000 deposit",1 bathrooms,,"Shil Phata, Mumbai",Unique Nirmal Nagari,Unfurnished
"Isha Properties
AGENT
-","8,000",610,1,"35,000 deposit",1 bathrooms,,"Diva, Mumbai",Rameshwar Park,Unfurnished
"Isha Properties
AGENT
-","8,500",630,1,"40,000 deposit",1 bathrooms,,"Diva, Mumbai",Rameshwar Park,Unfurnished
"Individual Agent
AGENT
-","60,000",900,2,No Deposit,2 bathrooms,North facing,"Andheri West, Mumbai",Reputed Builder Seema Apartment,Furnished
"VSESTATES
AGENT
-","55,000",950,2,No Deposit,2 bathrooms,,"Malad West, Mumbai",Agarwal Infinity Height,Semi-Furnished
"VSESTATES
AGENT
-","48,000",750,2,No Deposit,2 bathrooms,,"Malad West, Mumbai",Maitree Avalon Paradise,Unfurnished
"VSESTATES
AGENT
-","45,000",900,2,No Deposit,2 bathrooms,,"Goregaon West, Mumbai",Reputed Builder Galaxy Heights,Unfurnished
"Manas Real Estate
AGENT
-","75,000",1600,3,No Deposit,3 bathrooms,East facing,"Nerul, Mumbai",Reputed Builder Sea Breeze Tower,Semi-Furnished
"Manas Real Estate
AGENT
-","72,000",1800,3,No Deposit,3 bathrooms,East facing,"Seawoods, Mumbai",Cidco NRI Complex Phase 2,Semi-Furnished
"Manas Real Estate
AGENT
-","75,000",1600,3,No Deposit,3 bathrooms,East facing,"Nerul, Mumbai",Reputed Builder Sea Breeze Tower,Semi-Furnished
"Manas Real Estate
AGENT
-","90,000",1695,3,No Deposit,3 bathrooms,East facing,"Seawoods, Mumbai",Reliable Balaji Heights,Furnished
"Manas Real Estate
AGENT
-","55,000",1225,2,No Deposit,1 bathrooms,East facing,"Seawoods, Mumbai",Laxmi Laxmi Icon,Semi-Furnished
"Manas Real Estate
AGENT
-","85,000",1600,3,No Deposit,2 bathrooms,East facing,"Seawoods, Mumbai",Reputed Builder Vanashree Apartment,Unfurnished
"Brij Realty
AGENT
-","35,000",700,1,"35,000 deposit",2 bathrooms,,"Kandivali East, Mumbai",Bhoomi Valley,Semi-Furnished
"Brij Realty
AGENT
-","68,000",1100,2,2.5 L deposit,2 bathrooms,,"Kandivali East, Mumbai",,Semi-Furnished
"Brij Realty
AGENT
-",1.25 L,1800,3,3 L deposit,3 bathrooms,,"Borivali East, Mumbai",Oberoi Sky City Tower E,Semi-Furnished
"Brij Realty
AGENT
-","65,000",1000,2,2.5 L deposit,2 bathrooms,,"Kandivali East, Mumbai",,Semi-Furnished
"Faizan Hamidi
AGENT
-","45,000",650,1,3 L deposit,2 bathrooms,,"Agripada, Mumbai",Y H Ibrahim Residency,Unfurnished
"Neha Rathod
AGENT
-","50,000",1600,3,No Deposit,3 bathrooms,,"Kharghar, Mumbai",,Semi-Furnished
"Nice Real Estate
AGENT
-","8,000",350,1,No Deposit,1 bathrooms,East facing,"Kalyan West, Mumbai",,Unfurnished
"Aryan Properties
AGENT
-",1 L,3000,6,6 L deposit,5 bathrooms,,"Vashi, Mumbai",,Unfurnished
"Aryan Properties
AGENT
-",1.1 L,1450,4,6.6 L deposit,3 bathrooms,,"Seawoods, Mumbai",,Furnished
"Aryan Properties
AGENT
-","70,000",1150,2,4.2 L deposit,2 bathrooms,,"Seawoods, Mumbai",Cidco NRI Complex,Furnished
"Aryan Properties
AGENT
-","60,000",1150,2,3.6 L deposit,2 bathrooms,,"Seawoods, Mumbai",Cidco NRI Complex,Unfurnished
"Horizon Real Estate
AGENT
-","16,000",1100,2,No Deposit,2 bathrooms,,"Taloje, Mumbai",,Semi-Furnished
"Horizon Real Estate
AGENT
-","30,000",1160,2,No Deposit,2 bathrooms,,"Kharghar, Mumbai",,Furnished
"Horizon Real Estate
AGENT
-","72,000",1300,2,No Deposit,2 bathrooms,,"Mahim, Mumbai",Swaraj Homes Mangirish CHS,Furnished
"Horizon Real Estate
AGENT
-","35,000",1300,3,No Deposit,3 bathrooms,,"Kharghar, Mumbai",,Semi-Furnished
"Horizon Real Estate
AGENT
-","8,000",480,1,No Deposit,2 bathrooms,,"Panvel, Mumbai",,Unfurnished
"Horizon Real Estate
AGENT
-","20,000",1150,2,No Deposit,2 bathrooms,,"Taloja, Mumbai",Reliable Balaji Aura,Unfurnished
"Investhub Financial Services
AGENT
-","45,000",1600,3,2 L deposit,3 bathrooms,,"Kharghar, Mumbai",Reputed Builder Raghunath Vihar,Furnished
"Tanish Properties
AGENT
-","19,000",550,1,No Deposit,2 bathrooms,East facing,"Thane West, Mumbai",Ram Pushpanjali Residency Phase III,Furnished
"R K Real Estate Agency
AGENT
-","65,000",982,2,2 L deposit,2 bathrooms,,"Kurla, Mumbai",Kohinoor City,Semi-Furnished
"Sai Home Realtors
AGENT
-","82,000",1700,3,No Deposit,3 bathrooms,NorthEast facing,"Seawoods, Mumbai",Rattan Icon,Unfurnished
"Nandan Mishra
AGENT
-","23,000",1000,2,No Deposit,2 bathrooms,,"Mira Road East, Mumbai",,Semi-Furnished
"Dhirubhai Estates
AGENT
-",6 L,3800,4,No Deposit,4 bathrooms,,"Juhu, Mumbai",,Furnished
"Aryan Properties
AGENT
-",1.05 L,1600,4,6.3 L deposit,3 bathrooms,,"Belapur, Mumbai",,Furnished
"Aryan Properties
AGENT
-",2 L,3000,4,12 L deposit,3 bathrooms,,"Seawoods, Mumbai",,Furnished
"Sheetal Real Estate
AGENT
-","33,000",980,2,1 L deposit,2 bathrooms,,"Airoli, Mumbai",Reputed Builder Yash Residency,Unfurnished
"Sheetal Real Estate
AGENT
-","72,000",1320,3,2.5 L deposit,2 bathrooms,,"Airoli, Mumbai",Sunteck Signia Waterfront,Semi-Furnished
"Sheetal Real Estate
AGENT
-","27,000",550,1,"80,000 deposit",1 bathrooms,,"Airoli, Mumbai",Reputed Builder Shiv Prasad Apartment,Furnished
